id,reference,exposition,target_type,group_type,NMDS1,NMDS2,mean1,mean2
W6_22_2018,2018,north,hay_meadow,2018,1.0192420575488996,0.399422157742887,-0.11340211503171282,-0.11907083492843955
W6_22_2019,2019,north,hay_meadow,2019,-0.8722691524289531,-0.5387407272861657,-0.5579864812065191,-0.11310545854624686
W6_22_2020,2020,north,hay_meadow,2020,0.4777468191064685,0.385295441928847,-0.11173635142972259,0.11953103169259205
W6_22_2021,2021,north,hay_meadow,2021,0.25131823470545156,0.14138018897092305,-0.02236579753931777,0.1905167811556726
W6_22_seeded,seeded,north,hay_meadow,seeded,0.3036018837207383,0.35925397188113717,0.5377147617840167,-0.09756544043457768
W6_23_2018,2018,north,hay_meadow,2018,0.9637403720405764,0.5130794922074576,-0.11340211503171282,-0.11907083492843955
W6_23_2019,2019,north,hay_meadow,2019,-0.5072161462370355,-0.5239701676703142,-0.5579864812065191,-0.11310545854624686
W6_23_2020,2020,north,hay_meadow,2020,0.14113351108621525,-0.22990987617608616,-0.11173635142972259,0.11953103169259205
W6_23_2021,2021,north,hay_meadow,2021,0.37480239847171526,-0.29686253029346915,-0.02236579753931777,0.1905167811556726
W6_23_seeded,seeded,north,hay_meadow,seeded,0.17773221074729534,-0.2400708389689498,0.5377147617840167,-0.09756544043457768
W6_24_2018,2018,north,dry_grassland,2018,0.6337076596115657,-0.6912276479084296,-0.11340211503171282,-0.11907083492843955
W6_24_2019,2019,north,dry_grassland,2019,-0.6557943449916963,-0.48501456502832374,-0.5579864812065191,-0.11310545854624686
W6_24_2020,2020,north,dry_grassland,2020,0.2477160088969464,-0.2706026775148484,-0.11173635142972259,0.11953103169259205
W6_24_2021,2021,north,dry_grassland,2021,0.2385363806563056,-0.2103099480275821,-0.02236579753931777,0.1905167811556726
W6_24_seeded,seeded,north,dry_grassland,seeded,0.15906468329340545,-0.21511520544568352,0.5377147617840167,-0.09756544043457768
S699813,Dry grassland,NA,NA,Dry grassland,0.6986605070498731,-0.5623061451972066,0.367812387382322,-0.09768703533772857
S699873,Dry grassland,NA,NA,Dry grassland,-0.5569961291060015,-0.5424590476679676,0.367812387382322,-0.09768703533772857
S699880,Dry grassland,NA,NA,Dry grassland,0.3896534910998125,-0.07934402345739462,0.367812387382322,-0.09768703533772857
S701688,Dry grassland,NA,NA,Dry grassland,0.29732992049632745,0.128058780311973,0.367812387382322,-0.09768703533772857
S703673,Dry grassland,NA,NA,Dry grassland,0.41080431981021565,0.11868992556982388,0.367812387382322,-0.09768703533772857
S703726,Dry grassland,NA,NA,Dry grassland,0.967422214943705,0.35123829841440046,0.367812387382322,-0.09768703533772857
X01_m_2017,Hay meadow,south,NA,Hay meadow,0.5190909855820729,0.24770706211822968,0.4853038481585886,-0.16870652100470596
X01_m_2018,Hay meadow,south,NA,Hay meadow,0.40513545646826254,0.27919561102868057,0.4853038481585886,-0.16870652100470596
X01_m_2019,Grassland,south,NA,Grassland,0.1456462918334249,0.35279104295428376,0.44872174054518843,0.04697377740977023
X01_m_2021,Grassland,south,NA,Grassland,0.2632043564351527,0.46374827560984144,0.44872174054518843,0.04697377740977023
X02_m_2017,Hay meadow,north,NA,Hay meadow,0.4635094386448993,-0.18295777172583014,0.4853038481585886,-0.16870652100470596
X02_m_2018,Hay meadow,north,NA,Hay meadow,0.7341217778375144,-0.12947594878228205,0.4853038481585886,-0.16870652100470596
X02_m_2019,Hay meadow,north,NA,Hay meadow,0.5801720438988376,-0.001813468588463783,0.4853038481585886,-0.16870652100470596
X02_m_2021,Hay meadow,north,NA,Hay meadow,0.5640446322644043,-0.11411828878832625,0.4853038481585886,-0.16870652100470596
X03_m_2017,Grassland,south,NA,Grassland,0.47991281695704086,0.20903060803824308,0.44872174054518843,0.04697377740977023
X03_m_2018,Grassland,south,NA,Grassland,0.3282467008387709,0.39178347646040307,0.44872174054518843,0.04697377740977023
X03_m_2019,Grassland,south,NA,Grassland,0.2213477859303844,0.43653623240972217,0.44872174054518843,0.04697377740977023
X03_m_2021,Fail,south,NA,Fail,0.45911142681870265,0.46923231146016353,0.39495167399852654,0.4376778000455593
X04_m_2017,Grassland,north,NA,Grassland,0.6437378758836133,-0.09202690292309629,0.44872174054518843,0.04697377740977023
X04_m_2018,Grassland,north,NA,Grassland,0.61438170074838,0.20009510819475584,0.44872174054518843,0.04697377740977023
X04_m_2019,Grassland,north,NA,Grassland,0.4857267226060918,0.2331290267956818,0.44872174054518843,0.04697377740977023
X04_m_2021,Fail,north,NA,Fail,0.46114381521386544,0.5986737737956803,0.39495167399852654,0.4376778000455593
X05_m_2017,Hay meadow,south,NA,Hay meadow,0.5501399458296414,-0.074742520260207,0.4853038481585886,-0.16870652100470596
X05_m_2018,Fail,south,NA,Fail,0.31259712522872674,0.8859075779847962,0.39495167399852654,0.4376778000455593
X05_m_2019,Fail,south,NA,Fail,0.648726099568577,0.9152854254487486,0.39495167399852654,0.4376778000455593
X05_m_2021,Fail,south,NA,Fail,-0.21601223977417966,-0.6390447668306747,0.39495167399852654,0.4376778000455593
X06_m_2017,Fail,north,NA,Fail,0.4360704757101039,0.34096987803362144,0.39495167399852654,0.4376778000455593
X06_m_2018,Hay meadow,north,NA,Hay meadow,0.5865817727225594,-0.14092038022385373,0.4853038481585886,-0.16870652100470596
X06_m_2019,Hay meadow,north,NA,Hay meadow,0.6022778730800684,0.029153146863713376,0.4853038481585886,-0.16870652100470596
X06_m_2021,Grassland,north,NA,Grassland,0.5748508141696183,-0.07027871013130962,0.44872174054518843,0.04697377740977023
X09_m_2017,no,south,NA,no,1.0570912247871809,-0.32818511502110814,0.6539520404658682,0.29044076996966534
X09_m_2018,no,south,NA,no,0.34172866809683644,1.1596851132636574,0.6539520404658682,0.29044076996966534
X09_m_2019,Fail,south,NA,Fail,0.29827158454968994,1.0105745360152518,0.39495167399852654,0.4376778000455593
X09_m_2021,Fail,south,NA,Fail,0.18931327934003744,1.1903193577274445,0.39495167399852654,0.4376778000455593
X10_m_2017,Grassland,north,NA,Grassland,0.44219592586638007,-0.34267535097293705,0.44872174054518843,0.04697377740977023
X10_m_2018,Grassland,north,NA,Grassland,0.6361967217214257,-0.2692942010981059,0.44872174054518843,0.04697377740977023
X10_m_2019,Grassland,north,NA,Grassland,0.7178536422532522,-0.2786294404881186,0.44872174054518843,0.04697377740977023
X10_m_2021,Grassland,north,NA,Grassland,0.7893519256445808,-0.292304084059893,0.44872174054518843,0.04697377740977023
X11_m_2017,Hay meadow,north,NA,Hay meadow,0.3576732351440616,-0.7900442371097418,0.4853038481585886,-0.16870652100470596
X11_m_2018,Hay meadow,north,NA,Hay meadow,0.2985602725478857,-0.7205556494750739,0.4853038481585886,-0.16870652100470596
X11_m_2019,Hay meadow,north,NA,Hay meadow,0.2802000245491806,-0.7190907020046463,0.4853038481585886,-0.16870652100470596
X11_m_2021,Hay meadow,north,NA,Hay meadow,0.33700019888668875,-0.5562803402134004,0.4853038481585886,-0.16870652100470596
X12_m_2017,Hay meadow,south,NA,Hay meadow,0.28528136856319825,-0.7083226167444928,0.4853038481585886,-0.16870652100470596
X12_m_2018,Hay meadow,south,NA,Hay meadow,0.8254670371014915,-0.2429859196752619,0.4853038481585886,-0.16870652100470596
X12_m_2019,Grassland,south,NA,Grassland,0.19389415624884557,-0.6977242916944206,0.44872174054518843,0.04697377740977023
X12_m_2021,Hay meadow,south,NA,Hay meadow,0.09209464296952248,-0.7326071767298165,0.4853038481585886,-0.16870652100470596
X13_m_2017,Hay meadow,north,NA,Hay meadow,0.7329099001433561,-0.3980589104527204,0.4853038481585886,-0.16870652100470596
X13_m_2018,Hay meadow,north,NA,Hay meadow,0.6984388096153574,-0.3475795071953147,0.4853038481585886,-0.16870652100470596
X13_m_2019,Hay meadow,north,NA,Hay meadow,0.6952485486000928,-0.3729609993634417,0.4853038481585886,-0.16870652100470596
X13_m_2021,Hay meadow,north,NA,Hay meadow,0.6694557412778196,-0.3361909936380466,0.4853038481585886,-0.16870652100470596
X14_m_2017,Hay meadow,south,NA,Hay meadow,0.3709854686774924,0.312682369121536,0.4853038481585886,-0.16870652100470596
X14_m_2018,Hay meadow,south,NA,Hay meadow,0.44239591141058254,0.5476584627851596,0.4853038481585886,-0.16870652100470596
X14_m_2019,Hay meadow,south,NA,Hay meadow,0.3633032966651617,0.3228715779152502,0.4853038481585886,-0.16870652100470596
X14_m_2021,Grassland,south,NA,Grassland,0.28907008343663987,0.4251062551071716,0.44872174054518843,0.04697377740977023
X21_m_2017,Hay meadow,south,NA,Hay meadow,0.20262992183464165,0.7263937302052559,0.4853038481585886,-0.16870652100470596
X21_m_2018,Hay meadow,south,NA,Hay meadow,0.30490197570650146,0.909386665835835,0.4853038481585886,-0.16870652100470596
X21_m_2019,Fail,south,NA,Fail,-0.00238911196771162,0.90562600585949,0.39495167399852654,0.4376778000455593
X21_m_2021,Fail,south,NA,Fail,0.10010027454849994,0.7950752316308882,0.39495167399852654,0.4376778000455593
X22_m_2017,Grassland,north,NA,Grassland,0.330843470850701,0.37969412760166116,0.44872174054518843,0.04697377740977023
X22_m_2018,Grassland,north,NA,Grassland,0.30505576159725933,0.4441383460591242,0.44872174054518843,0.04697377740977023
X22_m_2019,Grassland,north,NA,Grassland,0.21372200893297175,0.49795742138438026,0.44872174054518843,0.04697377740977023
X22_m_2021,Grassland,north,NA,Grassland,0.13821620517284317,0.6759581491892391,0.44872174054518843,0.04697377740977023
X23_m_2017,Grassland,south,NA,Grassland,0.4037336899339764,0.31355881555750476,0.44872174054518843,0.04697377740977023
X23_m_2018,Grassland,south,NA,Grassland,0.5154292765790863,0.034973620832997314,0.44872174054518843,0.04697377740977023
X23_m_2019,Grassland,south,NA,Grassland,0.37965622472405297,0.2720108897927624,0.44872174054518843,0.04697377740977023
X23_m_2021,Fail,south,NA,Fail,0.4018639457353351,0.45873466227274834,0.39495167399852654,0.4376778000455593
X24_m_2017,Grassland,north,NA,Grassland,0.5453805554075837,0.099841080090561,0.44872174054518843,0.04697377740977023
X24_m_2018,Grassland,north,NA,Grassland,0.43920377992112525,0.19898441775731263,0.44872174054518843,0.04697377740977023
X24_m_2019,Grassland,north,NA,Grassland,0.22914637496266332,0.2717533624247085,0.44872174054518843,0.04697377740977023
X24_m_2021,Grassland,north,NA,Grassland,0.4282051997306676,0.24462392338641106,0.44872174054518843,0.04697377740977023
X27_m_2017,Hay meadow,north,NA,Hay meadow,0.38549774162245987,-0.381817173886196,0.4853038481585886,-0.16870652100470596
X27_m_2018,Hay meadow,north,NA,Hay meadow,0.27458806007646963,-0.40280730088502825,0.4853038481585886,-0.16870652100470596
X27_m_2019,Hay meadow,north,NA,Hay meadow,0.5333731468881009,-0.41325669712709073,0.4853038481585886,-0.16870652100470596
X27_m_2021,Hay meadow,north,NA,Hay meadow,0.5218608322633982,-0.38684669385445186,0.4853038481585886,-0.16870652100470596
X28_m_2017,Hay meadow,south,NA,Hay meadow,0.6475024138089033,-0.17158058057760123,0.4853038481585886,-0.16870652100470596
X28_m_2018,Grassland,south,NA,Grassland,0.6428054578291549,0.013500041119655113,0.44872174054518843,0.04697377740977023
X28_m_2019,Grassland,south,NA,Grassland,0.03741303146613783,0.8841556477204103,0.44872174054518843,0.04697377740977023
X28_m_2021,Grassland,south,NA,Grassland,0.15297142041208775,0.5517122003076015,0.44872174054518843,0.04697377740977023
X34_o_2017,Hay meadow,south,NA,Hay meadow,0.5986200770784355,-0.12073693262650441,0.4853038481585886,-0.16870652100470596
X34_o_2018,Hay meadow,south,NA,Hay meadow,0.5650595446330448,-0.18560506549124337,0.4853038481585886,-0.16870652100470596
X34_o_2019,Hay meadow,south,NA,Hay meadow,0.4834700831120099,0.05123390855350095,0.4853038481585886,-0.16870652100470596
X34_o_2021,Grassland,south,NA,Grassland,0.02460060329232664,-0.8816845085546458,0.44872174054518843,0.04697377740977023
X39_m_2017,Fail,north,NA,Fail,0.3235024408731211,-0.6735342984007359,0.39495167399852654,0.4376778000455593
X39_m_2018,Grassland,north,NA,Grassland,0.22221541107916626,-0.5953463039296454,0.44872174054518843,0.04697377740977023
X39_m_2019,Hay meadow,north,NA,Hay meadow,0.16499087359944867,-0.5899458537818253,0.4853038481585886,-0.16870652100470596
X39_m_2021,Grassland,north,NA,Grassland,0.0971584270986308,-0.6617206297666229,0.44872174054518843,0.04697377740977023
X40_m_2017,Grassland,south,NA,Grassland,0.7255945626773181,-0.07355569019234846,0.44872174054518843,0.04697377740977023
X40_m_2018,Hay meadow,south,NA,Hay meadow,0.6592428379756088,-0.01589999248669454,0.4853038481585886,-0.16870652100470596
X40_m_2019,Hay meadow,south,NA,Hay meadow,0.2373946061646642,0.2782487357151452,0.4853038481585886,-0.16870652100470596
X40_m_2021,Hay meadow,south,NA,Hay meadow,0.5393330809432264,0.1455921711769356,0.4853038481585886,-0.16870652100470596
X41_m_2017,Hay meadow,north,NA,Hay meadow,0.3309435991712896,-0.788638811995469,0.4853038481585886,-0.16870652100470596
X41_m_2018,Hay meadow,north,NA,Hay meadow,0.3367361992522194,-0.5668152894368382,0.4853038481585886,-0.16870652100470596
X41_m_2019,Hay meadow,north,NA,Hay meadow,0.40695527408493704,-0.282520848678339,0.4853038481585886,-0.16870652100470596
X41_m_2021,Hay meadow,north,NA,Hay meadow,0.2841917107930192,-0.6083324093494465,0.4853038481585886,-0.16870652100470596
X42_m_2017,Hay meadow,south,NA,Hay meadow,0.6374612347400914,-0.2968074359569144,0.4853038481585886,-0.16870652100470596
X42_m_2018,Hay meadow,south,NA,Hay meadow,0.6734570656826727,0.07939222003910476,0.4853038481585886,-0.16870652100470596
X42_m_2019,Hay meadow,south,NA,Hay meadow,0.3238620558162213,0.4608769026712811,0.4853038481585886,-0.16870652100470596
X42_m_2021,Hay meadow,south,NA,Hay meadow,0.41302885488247326,0.4487098673360219,0.4853038481585886,-0.16870652100470596
X43_m_2017,Fail,south,NA,Fail,0.9003800697267393,-0.01209698761467065,0.39495167399852654,0.4376778000455593
X43_m_2018,Fail,south,NA,Fail,1.006251021216606,0.028300985971962418,0.39495167399852654,0.4376778000455593
X43_m_2019,Grassland,south,NA,Grassland,0.43262596849175644,0.3455847664841869,0.44872174054518843,0.04697377740977023
X43_m_2021,Fail,south,NA,Fail,0.13789788751110685,-0.8957507539972589,0.39495167399852654,0.4376778000455593
X44_m_2017,Grassland,north,NA,Grassland,0.47384729277764986,-0.41373545801592154,0.44872174054518843,0.04697377740977023
X44_m_2018,Hay meadow,north,NA,Hay meadow,0.886339137677737,-0.27155426833619734,0.4853038481585886,-0.16870652100470596
X44_m_2019,Fail,north,NA,Fail,0.828145797307951,-0.02028771921931299,0.39495167399852654,0.4376778000455593
X44_m_2021,Grassland,north,NA,Grassland,0.5848429226752033,-0.33689263875932457,0.44872174054518843,0.04697377740977023
X45_m_2017,Grassland,south,NA,Grassland,0.9966137099376124,-0.1336907592878234,0.44872174054518843,0.04697377740977023
X45_m_2018,Fail,south,NA,Fail,0.8792148233611805,-0.012825296005481998,0.39495167399852654,0.4376778000455593
X45_m_2019,Fail,south,NA,Fail,0.7061076008077554,0.5874307317834512,0.39495167399852654,0.4376778000455593
X45_m_2021,Fail,south,NA,Fail,0.7275371065400893,1.0184251082359634,0.39495167399852654,0.4376778000455593
X46_m_2017,Hay meadow,north,NA,Hay meadow,0.6653424323870955,-0.3102667505358955,0.4853038481585886,-0.16870652100470596
X46_m_2018,Hay meadow,north,NA,Hay meadow,0.8938655644688506,-0.3341651679773475,0.4853038481585886,-0.16870652100470596
X46_m_2019,Grassland,north,NA,Grassland,0.8702182106632758,-0.3623433257169059,0.44872174054518843,0.04697377740977023
X46_m_2021,Grassland,north,NA,Grassland,0.88529731781756,-0.43045751665192905,0.44872174054518843,0.04697377740977023
X51_m_2017,Hay meadow,south,NA,Hay meadow,0.6777172771674829,-0.24886150915237482,0.4853038481585886,-0.16870652100470596
X51_m_2018,Hay meadow,south,NA,Hay meadow,0.6422681174840499,-0.19349082615364155,0.4853038481585886,-0.16870652100470596
X51_m_2019,Hay meadow,south,NA,Hay meadow,0.49246668074626593,0.11726800008415443,0.4853038481585886,-0.16870652100470596
X51_m_2021,Grassland,south,NA,Grassland,0.49851756630655497,0.06043143759007991,0.44872174054518843,0.04697377740977023
X53_m_2017,Grassland,south,NA,Grassland,0.7197304066467726,-0.23184455578380045,0.44872174054518843,0.04697377740977023
X53_m_2018,Grassland,south,NA,Grassland,0.3749519462271007,0.617905804251692,0.44872174054518843,0.04697377740977023
X53_m_2019,Grassland,south,NA,Grassland,0.5988181194669302,0.10169172454410022,0.44872174054518843,0.04697377740977023
X53_m_2021,Grassland,south,NA,Grassland,0.9971211125782875,-0.20513996398778508,0.44872174054518843,0.04697377740977023
X54_m_2017,Grassland,north,NA,Grassland,0.4724940733820486,-0.11266864701050187,0.44872174054518843,0.04697377740977023
X54_m_2018,Grassland,north,NA,Grassland,0.5310145207486034,-0.12686678582028635,0.44872174054518843,0.04697377740977023
X54_m_2019,Grassland,north,NA,Grassland,0.6078815391368056,0.2814868470727249,0.44872174054518843,0.04697377740977023
X54_m_2021,Grassland,north,NA,Grassland,0.6548016010599889,0.05499673593697379,0.44872174054518843,0.04697377740977023
X55_m_2017,Grassland,south,NA,Grassland,0.5083422989441422,-0.2286681683133462,0.44872174054518843,0.04697377740977023
X55_m_2018,Hay meadow,south,NA,Hay meadow,0.7897980948730887,-0.08836515031873969,0.4853038481585886,-0.16870652100470596
X55_m_2019,Hay meadow,south,NA,Hay meadow,0.5798485934043763,-0.11371240864150707,0.4853038481585886,-0.16870652100470596
X55_m_2021,Grassland,south,NA,Grassland,0.44890368966018884,0.07362691586489051,0.44872174054518843,0.04697377740977023
X56_m_2017,Hay meadow,north,NA,Hay meadow,0.5349474092853369,-0.040608421328605086,0.4853038481585886,-0.16870652100470596
X56_m_2018,Grassland,north,NA,Grassland,0.5621722649410984,0.027643858941175995,0.44872174054518843,0.04697377740977023
X56_m_2019,Grassland,north,NA,Grassland,0.5431506723769745,0.0015171343979696222,0.44872174054518843,0.04697377740977023
X56_m_2021,Grassland,north,NA,Grassland,0.5534585670277057,-0.10348143744758241,0.44872174054518843,0.04697377740977023
X61_o_2017,Grassland,north,NA,Grassland,0.6831402043087781,-0.168813838424183,0.44872174054518843,0.04697377740977023
