id,plot,site,esy,reference,exposition,sand_ratio,substrate_depth,target_type,seed_density,survey_year,longitude,latitude,elevation,plot_size,botanist,givd_id,source,NMDS1,NMDS2,mean_reference,sd_reference,recovery_completeness
W2_04_2019,W2_04,2,R,2019,north,0,15,dry_grassland,8,2019,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.18909438301276726,-0.046152601741831875,0.644,0.279,-0.455
W2_04_2020,W2_04,2,R22,2020,north,0,15,dry_grassland,8,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.15802829603588275,-0.03416437717466204,0.644,0.279,-0.486
W2_04_2021,W2_04,2,R,2021,north,0,15,dry_grassland,8,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.30902525402079084,-0.1448496824036827,0.644,0.279,-0.335
W2_04_seeded,W2_04,2,R,seeded,north,0,15,dry_grassland,8,seeded,1288117,4883853,314,6,NA,NA,experiment,1.1227201760163732,0.06497748715616104,0.644,0.279,0.479
W2_05_2018,W2_05,2,V37,2018,north,25,15,hay_meadow,8,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.4029051025252579,-0.44494911488762845,0.491,0.217,-0.894
W2_05_2019,W2_05,2,V38,2019,north,25,15,hay_meadow,8,2019,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.035096643258134115,-0.2880926010933719,0.491,0.217,-0.456
W2_05_2020,W2_05,2,R22,2020,north,25,15,hay_meadow,8,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.2262981599327131,-0.2845400088035187,0.491,0.217,-0.265
W2_05_2021,W2_05,2,R22,2021,north,25,15,hay_meadow,8,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.12714168893494748,-0.21783827175959347,0.491,0.217,-0.364
W2_05_seeded,W2_05,2,R22,seeded,north,25,15,hay_meadow,8,seeded,1288117,4883853,314,6,NA,NA,experiment,0.6209449084897725,-0.6908073475399957,0.491,0.217,0.13
W2_06_2018,W2_06,2,V37,2018,north,25,15,dry_grassland,8,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.6481526628620855,-0.36222439588355554,0.644,0.279,-1.292
W2_06_2019,W2_06,2,R,2019,north,25,15,dry_grassland,8,2019,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.27299413774109793,-0.026407310270810634,0.644,0.279,-0.371
W2_06_2020,W2_06,2,R1A,2020,north,25,15,dry_grassland,8,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.06251272253811095,0.03250678705343545,0.644,0.279,-0.581
W2_06_2021,W2_06,2,R,2021,north,25,15,dry_grassland,8,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.23952987096242762,-0.09820248726059486,0.644,0.279,-0.404
W2_06_seeded,W2_06,2,R1A,seeded,north,25,15,dry_grassland,8,seeded,1288117,4883853,314,6,NA,NA,experiment,1.0234052091247525,0.48433311710951465,0.644,0.279,0.379
W2_07_2018,W2_07,2,V37,2018,north,25,15,hay_meadow,4,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.2786963107034295,-0.4566229373276289,0.491,0.217,-0.77
W2_07_2019,W2_07,2,R22,2019,north,25,15,hay_meadow,4,2019,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.1128643824408417,-0.3940711412975979,0.491,0.217,-0.378
W2_07_2020,W2_07,2,R22,2020,north,25,15,hay_meadow,4,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.1786253025722199,-0.258708540418182,0.491,0.217,-0.312
W2_07_2021,W2_07,2,R,2021,north,25,15,hay_meadow,4,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.2790166363167072,-0.21588471308402946,0.491,0.217,-0.212
W2_07_seeded,W2_07,2,R22,seeded,north,25,15,hay_meadow,4,seeded,1288117,4883853,314,6,NA,NA,experiment,0.8412620266594222,-0.39635277636003863,0.491,0.217,0.35
W2_08_2018,W2_08,2,V37,2018,north,25,15,dry_grassland,4,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.37545172133397525,-0.48766905477325656,0.644,0.279,-1.019
W2_08_2019,W2_08,2,V38,2019,north,25,15,dry_grassland,4,2019,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.091828819901246,-0.18837646898067262,0.644,0.279,-0.736
W2_08_2020,W2_08,2,R22,2020,north,25,15,dry_grassland,4,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.3753611778871761,0.05505708158005191,0.644,0.279,-0.269
W2_08_2021,W2_08,2,R22,2021,north,25,15,dry_grassland,4,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.3282324330545341,-0.10427926471984321,0.644,0.279,-0.316
W2_08_seeded,W2_08,2,R1A,seeded,north,25,15,dry_grassland,4,seeded,1288117,4883853,314,6,NA,NA,experiment,1.1252519119537054,0.46398711336673926,0.644,0.279,0.481
W2_09_2018,W2_09,2,V37,2018,north,50,15,dry_grassland,4,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.6177324648914568,-0.17530100903884316,0.644,0.279,-1.262
W2_09_2019,W2_09,2,V38,2019,north,50,15,dry_grassland,4,2019,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.041182484874159514,-0.3066930673050678,0.644,0.279,-0.603
W2_09_2020,W2_09,2,R,2020,north,50,15,dry_grassland,4,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.22531472200811342,-0.053576920948965955,0.644,0.279,-0.419
W2_09_2021,W2_09,2,R,2021,north,50,15,dry_grassland,4,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.3616462066271797,-0.10501569419071405,0.644,0.279,-0.282
W2_09_seeded,W2_09,2,R1A,seeded,north,50,15,dry_grassland,4,seeded,1288117,4883853,314,6,NA,NA,experiment,1.011833436136616,0.5458953753129545,0.644,0.279,0.368
W2_10_2018,W2_10,2,V37,2018,north,50,15,hay_meadow,4,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.49333826451586094,-0.621801672062074,0.491,0.217,-0.984
W2_10_2019,W2_10,2,R22,2019,north,50,15,hay_meadow,4,2019,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.05097588630055773,-0.5514452209830115,0.491,0.217,-0.44
W2_10_2020,W2_10,2,R22,2020,north,50,15,hay_meadow,4,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.1719793438298321,-0.4478130325074829,0.491,0.217,-0.319
W2_10_2021,W2_10,2,R22,2021,north,50,15,hay_meadow,4,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.27115107357135493,-0.4250520980467718,0.491,0.217,-0.22
W2_10_seeded,W2_10,2,R22,seeded,north,50,15,hay_meadow,4,seeded,1288117,4883853,314,6,NA,NA,experiment,0.8466599340127076,-0.6625156754654236,0.491,0.217,0.356
W2_11_2018,W2_11,2,V37,2018,north,50,15,dry_grassland,8,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.5720835388183193,-0.7196537823999635,0.644,0.279,-1.216
W2_11_2019,W2_11,2,R,2019,north,50,15,dry_grassland,8,2019,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.3523310136026796,0.0029190704281028984,0.644,0.279,-0.292
W2_11_2020,W2_11,2,R1A,2020,north,50,15,dry_grassland,8,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.3102338080995724,-0.5179996576596727,0.644,0.279,-0.334
W2_11_2021,W2_11,2,R22,2021,north,50,15,dry_grassland,8,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.5128490249910878,-0.2539964303706018,0.644,0.279,-0.131
W2_11_seeded,W2_11,2,R1A,seeded,north,50,15,dry_grassland,8,seeded,1288117,4883853,314,6,NA,NA,experiment,1.1080742247894544,0.30140089220294997,0.644,0.279,0.464
W2_12_2018,W2_12,2,V37,2018,north,50,15,hay_meadow,8,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.4025038049188287,-0.6651588091154982,0.491,0.217,-0.894
W2_12_2019,W2_12,2,R,2019,north,50,15,hay_meadow,8,2019,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.49567455707793,-0.5804783978179726,0.491,0.217,0.005
W2_12_2020,W2_12,2,R,2020,north,50,15,hay_meadow,8,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.47021900080722,-0.43845279940661475,0.491,0.217,-0.021
W2_12_2021,W2_12,2,R22,2021,north,50,15,hay_meadow,8,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.3277903221421009,-0.3781029653542078,0.491,0.217,-0.163
W2_12_seeded,W2_12,2,R22,seeded,north,50,15,hay_meadow,8,seeded,1288117,4883853,314,6,NA,NA,experiment,0.9377686326817072,-0.6687913465089218,0.491,0.217,0.447
W2_13_2018,W2_13,2,V37,2018,north,0,30,hay_meadow,4,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.7978757002934219,-0.48664898956945685,0.491,0.217,-1.289
W2_13_2019,W2_13,2,R22,2019,north,0,30,hay_meadow,4,2019,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.11446726841011774,-0.3135445209034294,0.491,0.217,-0.377
W2_13_2020,W2_13,2,R22,2020,north,0,30,hay_meadow,4,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.23468461200453689,-0.17301258358665092,0.491,0.217,-0.256
W2_13_2021,W2_13,2,R,2021,north,0,30,hay_meadow,4,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.38636975210170166,-0.30771172795606483,0.491,0.217,-0.105
W2_13_seeded,W2_13,2,R22,seeded,north,0,30,hay_meadow,4,seeded,1288117,4883853,314,6,NA,NA,experiment,0.78283781981175,-0.4969886238331411,0.491,0.217,0.292
W2_14_2018,W2_14,2,V37,2018,north,0,30,dry_grassland,8,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.6881421268358552,-0.0059616056272298445,0.644,0.279,-1.332
W2_14_2019,W2_14,2,V38,2019,north,0,30,dry_grassland,8,2019,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.4164675186178117,0.15454487563171268,0.644,0.279,-0.228
W2_14_2020,W2_14,2,R22,2020,north,0,30,dry_grassland,8,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.3042231072362979,0.024497867801969705,0.644,0.279,-0.34
W2_14_2021,W2_14,2,R1A,2021,north,0,30,dry_grassland,8,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.41960357485703137,0.19135471188384431,0.644,0.279,-0.224
W2_14_seeded,W2_14,2,R1A,seeded,north,0,30,dry_grassland,8,seeded,1288117,4883853,314,6,NA,NA,experiment,0.8758887315935742,0.255636759143357,0.644,0.279,0.232
W2_15_2018,W2_15,2,V37,2018,north,0,30,hay_meadow,8,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.6448418766494061,-0.9561732083349592,0.491,0.217,-1.136
W2_15_2019,W2_15,2,R,2019,north,0,30,hay_meadow,8,2019,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.46039183147726004,-0.5188181768286156,0.491,0.217,-0.031
W2_15_2020,W2_15,2,R22,2020,north,0,30,hay_meadow,8,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.3995467752620833,-0.28274561319390024,0.491,0.217,-0.091
W2_15_2021,W2_15,2,R,2021,north,0,30,hay_meadow,8,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.26162611662271146,-0.4209204329447237,0.491,0.217,-0.229
W2_15_seeded,W2_15,2,R22,seeded,north,0,30,hay_meadow,8,seeded,1288117,4883853,314,6,NA,NA,experiment,0.7958570519409632,-0.7699971564890226,0.491,0.217,0.305
W2_16_2018,W2_16,2,V37,2018,north,0,30,dry_grassland,4,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.6504381722823444,-0.809399692759234,0.644,0.279,-1.294
W2_16_2019,W2_16,2,R22,2019,north,0,30,dry_grassland,4,2019,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.36699992069552967,0.03874650351490666,0.644,0.279,-0.277
W2_16_2020,W2_16,2,R,2020,north,0,30,dry_grassland,4,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.48939504317128735,0.17079138693336857,0.644,0.279,-0.155
W2_16_2021,W2_16,2,R1A,2021,north,0,30,dry_grassland,4,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.5813417975922577,0.14024549748745244,0.644,0.279,-0.063
W2_16_seeded,W2_16,2,R1A,seeded,north,0,30,dry_grassland,4,seeded,1288117,4883853,314,6,NA,NA,experiment,0.9324461844509389,0.441078937153639,0.644,0.279,0.288
W2_17_2018,W2_17,2,V37,2018,north,25,30,hay_meadow,4,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.44907399339769943,-0.5608296485360968,0.491,0.217,-0.94
W2_17_2019,W2_17,2,R22,2019,north,25,30,hay_meadow,4,2019,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.1664119774485287,-0.39697146331546446,0.491,0.217,-0.325
W2_17_2020,W2_17,2,R22,2020,north,25,30,hay_meadow,4,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.17723267946434484,-0.1795470597721279,0.491,0.217,-0.314
W2_17_2021,W2_17,2,R22,2021,north,25,30,hay_meadow,4,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.18836793249123984,-0.2828179108421865,0.491,0.217,-0.303
W2_17_seeded,W2_17,2,R22,seeded,north,25,30,hay_meadow,4,seeded,1288117,4883853,314,6,NA,NA,experiment,0.704914937624957,-0.7164784004292533,0.491,0.217,0.214
W2_18_2018,W2_18,2,V37,2018,north,25,30,dry_grassland,8,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.6229625998914012,-0.21450198168217288,0.644,0.279,-1.267
W2_18_2019,W2_18,2,V38,2019,north,25,30,dry_grassland,8,2019,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.07862779482577448,0.40243430820678333,0.644,0.279,-0.565
W2_18_2020,W2_18,2,R,2020,north,25,30,dry_grassland,8,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.23963574823299355,0.22368902760140608,0.644,0.279,-0.404
W2_18_2021,W2_18,2,R1A,2021,north,25,30,dry_grassland,8,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.3693436443823106,0.01706744160168339,0.644,0.279,-0.275
W2_18_seeded,W2_18,2,R1A,seeded,north,25,30,dry_grassland,8,seeded,1288117,4883853,314,6,NA,NA,experiment,0.9390509012423729,0.6849968731797261,0.644,0.279,0.295
W2_19_2018,W2_19,2,V37,2018,north,25,30,hay_meadow,8,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.31217568099012316,-0.7060900615548027,0.491,0.217,-0.803
W2_19_2019,W2_19,2,R,2019,north,25,30,hay_meadow,8,2019,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.1615828828380081,-0.2895017578170919,0.491,0.217,-0.329
W2_19_2020,W2_19,2,R22,2020,north,25,30,hay_meadow,8,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.28153962691315365,-0.22786982518896784,0.491,0.217,-0.209
W2_19_2021,W2_19,2,R22,2021,north,25,30,hay_meadow,8,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.21255859865043084,-0.2309282375822053,0.491,0.217,-0.278
W2_19_seeded,W2_19,2,R22,seeded,north,25,30,hay_meadow,8,seeded,1288117,4883853,314,6,NA,NA,experiment,0.78850619599901,-0.5896688491166602,0.491,0.217,0.298
W2_20_2018,W2_20,2,V37,2018,north,25,30,dry_grassland,4,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.3752871583273427,-0.5870448223583696,0.644,0.279,-1.019
W2_20_2019,W2_20,2,R,2019,north,25,30,dry_grassland,4,2019,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.08007225607388,-0.029032715809616427,0.644,0.279,-0.564
W2_20_2020,W2_20,2,R22,2020,north,25,30,dry_grassland,4,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.10765678427204581,0.042229177134196834,0.644,0.279,-0.536
W2_20_2021,W2_20,2,R1A,2021,north,25,30,dry_grassland,4,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.24754794118473575,0.12455858858429016,0.644,0.279,-0.396
W2_20_seeded,W2_20,2,R1A,seeded,north,25,30,dry_grassland,4,seeded,1288117,4883853,314,6,NA,NA,experiment,0.8512935310013691,0.5373280667249821,0.644,0.279,0.207
W2_21_2018,W2_21,2,V37,2018,north,50,30,hay_meadow,4,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.4560403214821231,-0.6480535473176421,0.491,0.217,-0.947
W2_21_2019,W2_21,2,V38,2019,north,50,30,hay_meadow,4,2019,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.07527171128677553,0.20895679470049583,0.491,0.217,-0.416
W2_21_2020,W2_21,2,R22,2020,north,50,30,hay_meadow,4,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.21603309761605352,-0.1730297201609195,0.491,0.217,-0.275
W2_21_2021,W2_21,2,R22,2021,north,50,30,hay_meadow,4,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.2740235904862073,-0.15013600091605986,0.491,0.217,-0.217
W2_21_seeded,W2_21,2,R22,seeded,north,50,30,hay_meadow,4,seeded,1288117,4883853,314,6,NA,NA,experiment,0.8321611151414237,-0.6148768338157532,0.491,0.217,0.341
W2_22_2018,W2_22,2,V37,2018,north,50,30,dry_grassland,8,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.7850953272312813,-0.5221030665129252,0.644,0.279,-1.429
W2_22_2019,W2_22,2,R,2019,north,50,30,dry_grassland,8,2019,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.08321824239289406,-0.4257699960370993,0.644,0.279,-0.561
W2_22_2020,W2_22,2,R,2020,north,50,30,dry_grassland,8,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.08609883879743814,-0.010110396582837,0.644,0.279,-0.558
W2_22_2021,W2_22,2,R1A,2021,north,50,30,dry_grassland,8,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.23003764061335444,0.10264924640690837,0.644,0.279,-0.414
W2_22_seeded,W2_22,2,R1A,seeded,north,50,30,dry_grassland,8,seeded,1288117,4883853,314,6,NA,NA,experiment,1.064933945986927,0.6323331349283132,0.644,0.279,0.421
W2_23_2018,W2_23,2,V37,2018,north,50,30,dry_grassland,4,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.6736287842501493,-0.34182018984128226,0.644,0.279,-1.318
W2_23_2019,W2_23,2,R22,2019,north,50,30,dry_grassland,4,2019,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.0693575562449223,-0.14685570994869637,0.644,0.279,-0.575
W2_23_2020,W2_23,2,R22,2020,north,50,30,dry_grassland,4,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.24178214682691293,0.20584532749670584,0.644,0.279,-0.402
W2_23_2021,W2_23,2,R1A,2021,north,50,30,dry_grassland,4,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.25047598340279953,0.2799757163759978,0.644,0.279,-0.394
W2_23_seeded,W2_23,2,R1A,seeded,north,50,30,dry_grassland,4,seeded,1288117,4883853,314,6,NA,NA,experiment,0.8263984135684764,0.5716983380945878,0.644,0.279,0.182
W2_24_2018,W2_24,2,V37,2018,north,50,30,hay_meadow,8,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.5017418358188809,-0.7847451493293809,0.491,0.217,-0.993
W2_24_2019,W2_24,2,R22,2019,north,50,30,hay_meadow,8,2019,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.04809795298510168,-0.4055448813147223,0.491,0.217,-0.443
W2_24_2020,W2_24,2,R22,2020,north,50,30,hay_meadow,8,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.06587567762534476,-0.20790239844721012,0.491,0.217,-0.425
W2_24_2021,W2_24,2,R22,2021,north,50,30,hay_meadow,8,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.10420661722652365,-0.03703889480104581,0.491,0.217,-0.387
W2_24_seeded,W2_24,2,R22,seeded,north,50,30,hay_meadow,8,seeded,1288117,4883853,314,6,NA,NA,experiment,0.6501438457958755,-0.7667833746422151,0.491,0.217,0.159
W3_01_2018,W3_01,3,V37,2018,north,0,15,hay_meadow,8,2018,1288363,4883887,314,6,Jakob Huber,NA,experiment,-0.9134760532183939,-0.6829960142294395,0.491,0.217,-1.404
W3_01_2019,W3_01,3,R22,2019,north,0,15,hay_meadow,8,2019,1288363,4883887,314,6,Jakob Huber,NA,experiment,-0.19908283323590487,-0.29494436320700756,0.491,0.217,-0.69
W3_01_2020,W3_01,3,R22,2020,north,0,15,hay_meadow,8,2020,1288363,4883887,314,6,Katharina Beck,NA,experiment,0.06760127554962048,-0.27446553296611353,0.491,0.217,-0.423
W3_01_2021,W3_01,3,R22,2021,north,0,15,hay_meadow,8,2021,1288363,4883887,314,6,Markus Bauer,NA,experiment,0.165063128550235,-0.38467736407731284,0.491,0.217,-0.326
W3_01_seeded,W3_01,3,R22,seeded,north,0,15,hay_meadow,8,seeded,1288363,4883887,314,6,NA,NA,experiment,0.7092141376261298,-0.40693999067437836,0.491,0.217,0.218
W3_02_2018,W3_02,3,V37,2018,north,0,15,hay_meadow,4,2018,1288363,4883887,314,6,Jakob Huber,NA,experiment,-0.6683518024990064,-0.33574914903476005,0.491,0.217,-1.159
W3_02_2019,W3_02,3,R,2019,north,0,15,hay_meadow,4,2019,1288363,4883887,314,6,Jakob Huber,NA,experiment,0.12060334150720639,-0.41355764659278355,0.491,0.217,-0.37
W3_02_2020,W3_02,3,R22,2020,north,0,15,hay_meadow,4,2020,1288363,4883887,314,6,Katharina Beck,NA,experiment,0.06430213667147455,-0.39316719422491503,0.491,0.217,-0.427
W3_02_2021,W3_02,3,R,2021,north,0,15,hay_meadow,4,2021,1288363,4883887,314,6,Markus Bauer,NA,experiment,0.13194966960908286,-0.20365757161010634,0.491,0.217,-0.359
W3_02_seeded,W3_02,3,R22,seeded,north,0,15,hay_meadow,4,seeded,1288363,4883887,314,6,NA,NA,experiment,0.8343511626845295,-0.6935921759267465,0.491,0.217,0.343
W3_03_2018,W3_03,3,V,2018,north,0,15,dry_grassland,4,2018,1288363,4883887,314,6,Jakob Huber,NA,experiment,-0.6906248363400203,-0.1492663103533886,0.644,0.279,-1.335
W3_03_2019,W3_03,3,V38,2019,north,0,15,dry_grassland,4,2019,1288363,4883887,314,6,Jakob Huber,NA,experiment,-0.017262216218067682,0.09545097026882049,0.644,0.279,-0.661
W3_03_2020,W3_03,3,R22,2020,north,0,15,dry_grassland,4,2020,1288363,4883887,314,6,Katharina Beck,NA,experiment,0.17239294307730751,0.13999880599846895,0.644,0.279,-0.472
W3_03_2021,W3_03,3,R,2021,north,0,15,dry_grassland,4,2021,1288363,4883887,314,6,Markus Bauer,NA,experiment,-0.004674233669408426,-0.20005178415768746,0.644,0.279,-0.649
W3_03_seeded,W3_03,3,R1A,seeded,north,0,15,dry_grassland,4,seeded,1288363,4883887,314,6,NA,NA,experiment,0.7859443005377968,0.5106576208387501,0.644,0.279,0.142
W3_04_2018,W3_04,3,V37,2018,north,0,15,dry_grassland,8,2018,1288363,4883887,314,6,Jakob Huber,NA,experiment,-0.784907372062804,-0.2971061159009632,0.644,0.279,-1.429
W3_04_2019,W3_04,3,V38,2019,north,0,15,dry_grassland,8,2019,1288363,4883887,314,6,Jakob Huber,NA,experiment,0.144236441576767,0.18628581557360033,0.644,0.279,-0.5
W3_04_2020,W3_04,3,R,2020,north,0,15,dry_grassland,8,2020,1288363,4883887,314,6,Katharina Beck,NA,experiment,0.23843466050232492,0.07566779121906096,0.644,0.279,-0.406
W3_04_2021,W3_04,3,R1A,2021,north,0,15,dry_grassland,8,2021,1288363,4883887,314,6,Markus Bauer,NA,experiment,0.30584882093405835,0.3570898282361632,0.644,0.279,-0.338
W3_04_seeded,W3_04,3,R1A,seeded,north,0,15,dry_grassland,8,seeded,1288363,4883887,314,6,NA,NA,experiment,0.978513719482225,0.6270722386570984,0.644,0.279,0.335
W3_05_2018,W3_05,3,V37,2018,north,25,15,dry_grassland,8,2018,1288363,4883887,314,6,Jakob Huber,NA,experiment,-0.49240789724826306,-0.57232542548294,0.644,0.279,-1.136
W3_05_2019,W3_05,3,R,2019,north,25,15,dry_grassland,8,2019,1288363,4883887,314,6,Jakob Huber,NA,experiment,0.19266633756516868,0.020270103787864143,0.644,0.279,-0.451
W3_05_2020,W3_05,3,R22,2020,north,25,15,dry_grassland,8,2020,1288363,4883887,314,6,Katharina Beck,NA,experiment,0.23713238655639002,0.12706320728517087,0.644,0.279,-0.407
W3_05_2021,W3_05,3,?,2021,north,25,15,dry_grassland,8,2021,1288363,4883887,314,6,Markus Bauer,NA,experiment,0.059024876457794626,0.19776976395060933,0.644,0.279,-0.585
W3_05_seeded,W3_05,3,R1A,seeded,north,25,15,dry_grassland,8,seeded,1288363,4883887,314,6,NA,NA,experiment,1.0910005596055607,0.3941957940570918,0.644,0.279,0.447
W3_06_2018,W3_06,3,R,2018,north,25,15,hay_meadow,8,2018,1288363,4883887,314,6,Jakob Huber,NA,experiment,-0.19364027851570856,-0.746216661454729,0.491,0.217,-0.685
